TradeId,Expiry,CP,2weeks2Mat,Strike,LocalCap,Book,Notional,PresentValueT0,assetId,deltaT0,gammaT0,vegaT0,PresentValueT1,deltaT1,gammaT1,vegaT1,dPx,ddelta,dgamma,dvega
1047319,2026-06-17,WMST,137,1427.075,11,AXADESCS,2336000,252193.2106,.RUT,40 ,11.29,-28219.29,258290.13,26.46,5.90,-19689.63,-0.002609982,5.94525E-06,2.30778E-06,-0.003651396
1053402,2025-07-02,WMST,112,1431.86,9.8,AXADESCS,410000,28453.788,.RUT,6 ,0.83,-3858.90,28325.07,3.91,0.01,-4287.28,0.000313954,6.03408E-06,2.01269E-06,0.001044832
1053405,2026-07-01,WMST,138,1431.86,11,AXADESCS,2663000,292380.1255,.RUT,46 ,38.42,-32230.61,297322.74,26.64,0.58,-30846.96,-0.001856033,7.08862E-06,1.42099E-05,-0.000519581
1058368,2026-07-15,WMST,139,1467.564,11,AXADESCS,2748000,299044.136,.RUT,4 ,-3.45,-30785.27,296295.24,36.65,1.08,-21739.47,0.001000327,-1.19873E-05,-1.64716E-06,-0.003291778
1058376,2025-07-16,BOA,113,1467.564,9.7,AXADESCS,658000,43863.35276,.RUT,13 ,1.69,-6682.43,44882.11,8.54,-0.02,-7245.49,-0.001548262,7.02719E-06,2.59099E-06,0.000855716
1065144,2025-08-06,WMST,115,1544.624,8.8,AXADESCS,2156000,107683.2586,.RUT,47 ,0.27,-22835.73,100505.68,35.44,-0.18,-23068.54,0.003329118,5.42263E-06,2.05985E-07,0.00010798
1065147,2026-08-05,WMST,141,1544.624,11,AXADESCS,3082000,330880.2147,.RUT,61 ,2.71,-35574.48,337692.50,64.70,3.89,-36433.39,-0.002210347,-1.11218E-06,-3.8355E-07,0.000278685
1069041,2025-08-20,CITI,116,1564.301,8.1,AXADESCS,685000,23124.97449,.RUT,8 ,-4.86,-7324.69,23513.83,11.59,0.01,-7000.31,-0.000567677,-5.84184E-06,-7.10573E-06,-0.000473543
1069049,2026-08-19,CITI,142,1564.301,11,AXADESCS,3743000,416377.358,.RUT,(235),-62.56,-49597.73,409823.02,84.12,-1.45,-42570.21,0.001751093,-8.51625E-05,-1.63245E-05,-0.001877509
1073004,2026-09-02,WMST,143,1544.68,10,AXADESCS,2693000,237432.8991,.RUT,137 ,15.78,-22653.96,241597.23,51.90,5.78,-30787.43,-0.001546353,3.17401E-05,3.71438E-06,0.003020226
1073007,2025-09-03,WMST,117,1544.68,8.9,AXADESCS,1182000,60108.40998,.RUT,32 ,1.78,-11433.31,63013.90,25.73,-0.35,-13108.36,-0.002458117,4.88929E-06,1.79502E-06,0.001417136
1078012,2025-09-17,WMST,118,1542.598,8.3,AXADESCS,775000,30902.47956,.RUT,13 ,2.08,-8334.99,31422.26,14.43,-0.06,-7854.26,-0.000670687,-1.28726E-06,2.75441E-06,-0.000620294
1078013,2026-09-16,WMST,144,1542.598,10,AXADESCS,1758000,158686.6111,.RUT,76 ,18.35,-18998.60,158892.57,38.52,-0.17,-21334.24,-0.000117156,2.10607E-05,1.05382E-05,0.001328579
1083839,2025-10-01,CITI,119,1531.202,8.5,AXADESCS,907000,40985.59035,.RUT,22 ,0.53,-9454.43,42084.91,19.86,-0.05,-9713.72,-0.001212036,1.96389E-06,6.39286E-07,0.000285868
1083842,2026-09-30,CITI,145,1531.202,10,AXADESCS,2776000,256063.3629,.RUT,28 ,-32.61,-31323.22,249533.38,64.11,-1.10,-28335.70,0.0023523,-1.31497E-05,-1.13513E-05,-0.001076192
1086875,2022-06-01,MIDL,32,1396.06,11.5,AXADESCS,8563000,1845459.243,.RUT,87 ,-0.54,-37956.63,1855408.04,78.82,-0.47,-37113.38,-0.001161836,9.117E-07,-8.52887E-09,-9.84768E-05
1086915,2023-08-02,MIDL,62,1405.229,11.1,AXADESCS,288000,55567.47117,.RUT,7 ,-0.02,-2175.75,56287.06,6.88,-0.01,-2267.05,-0.002498572,1.93087E-06,-5.3357E-08,0.000316996
1086954,2023-09-06,MIDL,65,1398.674,10.2,AXADESCS,2833000,564954.1895,.RUT,89 ,-0.19,-22569.09,574715.36,82.84,0.12,-20598.15,-0.003445525,2.2646E-06,-1.06279E-07,-0.000695706
1087006,2022-10-19,MIDL,42,1502.044,9.7,AXADESCS,6640000,1253145.763,.RUT,255 ,-0.55,-37638.27,1259025.56,256.14,-0.50,-37838.57,-0.000885511,-2.30479E-07,-7.53325E-09,3.01666E-05
1087007,2023-10-18,MIDL,68,1502.044,10.7,AXADESCS,3139000,611913.5818,.RUT,128 ,-0.36,-27025.07,621302.82,126.95,-0.31,-23309.44,-0.002991155,4.26313E-07,-1.75154E-08,-0.001183696
1087010,2023-11-01,MIDL,69,1496.547,10.6,AXADESCS,3514000,508360.3729,.RUT,139 ,-0.24,-26383.03,519644.70,137.01,-0.28,-25613.93,-0.003211248,6.70998E-07,1.02657E-08,-0.000218867
1087011,2022-11-02,MIDL,43,1496.547,9.7,AXADESCS,6311000,881619.1004,.RUT,247 ,-0.77,-34286.46,884997.03,241.73,-0.85,-33308.33,-0.000535244,8.07419E-07,1.27616E-08,-0.000154989
1087095,2023-03-01,MIDL,51,1507.388,11.2,AXADESCS,8101000,1084905.854,.RUT,"1,354 ",-2.64,-51472.75,1106548.76,1331.49,-2.88,-50879.51,-0.002671634,2.75754E-06,2.97247E-08,-7.32308E-05
1087096,2024-03-06,MIDL,78,1507.388,12.3,AXADESCS,3407000,521141.4033,.RUT,599 ,-1.29,-30718.10,527898.34,583.57,-1.30,-29021.21,-0.001983251,4.66286E-06,3.85111E-09,-0.000498061
1087098,2024-03-20,MIDL,79,1576.618,11.7,AXADESCS,3797000,-711150.8364,.RUT,2 ,1.01,-21922.73,-705168.35,0.52,0.07,-21149.57,-0.001575583,4.52055E-07,2.48576E-07,-0.000203624
1087220,2023-06-14,MIDL,59,1688.95,9.6,AXADESCS,7624000,430726.0723,.RUT,59 ,0.05,-47698.69,438516.70,52.88,-0.22,-50579.72,-0.001021856,7.63579E-07,3.52932E-08,0.00037789
1087366,2024-09-04,MIDL,91,1714.468,11.2,AXADESCS,8395000,985547.1353,.RUT,263 ,-0.66,-80396.89,999056.75,261.33,-0.68,-73548.64,-0.001609245,2.21251E-07,2.40746E-09,-0.000815754
1087495,2023-12-06,MIDL,71,1477.412,10.6,AXADESCS,7365000,1927014.309,.RUT,582 ,-1.26,-66190.60,1933147.19,569.14,-0.72,-68095.22,-0.000832707,1.70796E-06,-7.36979E-08,0.000258604
1087582,2025-02-05,MIDL,102,1505.625,11.5,AXADESCS,6286000,1670570.934,.RUT,"1,072 ",-3.34,-68168.48,1687752.85,1070.63,-2.21,-72635.29,-0.002733362,1.57851E-07,-1.78684E-07,0.000710597
1087764,2025-04-16,MIDL,107,1565.748,11.5,AXADESCS,5756000,-284991.2547,.RUT,1 ,-0.02,-50756.85,-297503.79,0.54,-1.20,-47472.82,0.002173825,4.35478E-08,2.05158E-07,-0.000570541
1087911,2024-06-19,MIDL,85,1563.495,9.2,AXADESCS,2689000,138857.6355,.RUT,18 ,0.61,-22732.60,134909.17,17.13,-0.29,-24987.38,0.001468377,4.74385E-07,3.32402E-07,0.00083852
1087933,2025-07-02,MIDL,112,1572.122,11.2,AXADESCS,5685000,561566.8494,.RUT,26 ,-32.00,-50791.42,547603.08,61.87,-0.73,-57066.75,0.002456247,-6.35654E-06,-5.50082E-06,0.001103841
1088031,2024-08-14,MIDL,89,1461.648,9.7,AXADESCS,1806000,239704.2902,.RUT,43 ,-0.36,-16125.56,241603.09,43.89,-0.15,-17004.38,-0.001051383,-3.50848E-07,-1.19249E-07,0.000486613
1088032,2025-08-20,MIDL,116,1461.648,11,AXADESCS,4541000,771392.104,.RUT,82 ,-18.91,-47687.64,782289.82,114.29,-4.02,-49935.14,-0.002399848,-7.12814E-06,-3.27903E-06,0.000494936
1088116,2025-09-03,MIDL,117,1510.745,11,AXADESCS,9272000,1343213.131,.RUT,296 ,26.12,-98369.85,1364966.49,299.14,11.90,-78932.06,-0.002346135,-3.90756E-07,1.53456E-06,-0.002096396
1088180,2025-10-01,MIDL,119,1486.347,11,AXADESCS,8817000,957459.7869,.RUT,217 ,-34.31,-83245.29,963996.67,210.17,-8.40,-92673.17,-0.000741396,7.99463E-07,-2.9383E-06,0.001069284
1088222,2025-10-15,MIDL,120,1541.844,11,AXADESCS,6381000,940168.4377,.RUT,251 ,-1.13,-67601.24,946813.91,227.10,0.26,-66088.35,-0.001041446,3.67091E-06,-2.18761E-07,-0.000237092
1088719,2025-05-14,MIDL,109,1347.559,10.4,AXADESCS,469000,37938.96762,.RUT,1 ,0.00,-4713.49,39512.74,1.16,-0.02,-4785.32,-0.003355586,3.72441E-07,4.35116E-08,0.000153171
1088720,2026-05-20,MIDL,135,1347.559,11,AXADESCS,2267000,246571.7089,.RUT,6 ,0.15,-26638.94,253032.70,7.82,0.09,-25910.69,-0.00285002,-7.47285E-07,2.63201E-08,-0.000321238
1090854,2026-10-14,WMST,146,1638.883,10,AXADESCS,2289000,185586.306,.RUT,106 ,7.90,-16046.61,198769.44,80.15,-0.61,-29745.01,-0.005759344,1.12663E-05,3.71941E-06,0.005984449
1090862,2025-10-15,CITI,120,1638.883,8.2,AXADESCS,519000,17671.12179,.RUT,17 ,-0.36,-5987.51,18685.06,16.33,-0.06,-5872.84,-0.00195363,5.13083E-07,-5.75827E-07,-0.000220945
1096762,2025-11-05,WMST,121,1660.046,7.6,AXADESCS,883000,19272.09599,.RUT,32 ,1.16,-9263.03,22327.53,28.05,0.48,-10307.13,-0.003460287,4.72005E-06,7.63847E-07,0.001182447
1096764,2026-11-04,WMST,147,1660.046,10,AXADESCS,2887000,240095.5807,.RUT,138 ,-15.12,-28532.54,248416.91,40.51,-42.18,-33989.70,-0.002882346,3.37435E-05,9.37459E-06,0.001890252
1102335,2025-11-19,WMST,122,1784.134,8.1,AXADESCS,516000,13000.27144,.RUT,25 ,0.67,-6199.80,14035.66,24.80,-0.16,-6148.55,-0.002006572,8.0176E-07,1.59981E-06,-9.9313E-05
1102337,2026-11-18,WMST,148,1784.134,10,AXADESCS,1857000,141555.2396,.RUT,98 ,1.19,-21944.99,143508.58,94.49,-2.92,-23647.06,-0.001051882,2.11693E-06,2.20908E-06,0.000916574
1107515,2025-12-03,BBI,123,1848.702,7.5,AXADESCS,665000,7157.008423,.RUT,40 ,0.83,-8654.10,6872.76,35.20,-0.10,-8000.76,0.000427437,6.73327E-06,1.39265E-06,-0.000982466
1107525,2026-12-02,WMST,149,1848.702,10,AXADESCS,2069000,145121.3137,.RUT,143 ,-6.36,-21294.52,145135.54,179.74,35.25,-17756.11,-6.87608E-06,-1.79883E-05,-2.01106E-05,-0.0017102
1112452,2026-12-16,BBI,150,1978.045,10,AXADESCS,1938000,119699.1856,.RUT,156 ,-7.82,-24317.09,120197.67,167.32,5.41,-33137.87,-0.000257217,-6.0689E-06,-6.82496E-06,0.004551485
1112455,2025-12-17,BBI,124,1978.045,7.7,AXADESCS,644000,3929.680743,.RUT,47 ,-1.20,-9319.06,1912.89,43.50,0.72,-7032.69,0.00313167,5.08169E-06,-2.97814E-06,-0.003550263
1117591,2026-01-07,BBI,126,2096.885,7.4,AXADESCS,989000,-13951.10988,.RUT,93 ,1.60,-13139.12,-13296.32,87.31,-0.17,-11833.88,-0.000662075,6.2384E-06,1.78662E-06,-0.001319758
1117594,2027-01-06,BBI,152,2096.885,10,AXADESCS,3567000,169343.6654,.RUT,390 ,5.22,-43791.27,169732.85,389.78,-4.98,-40223.55,-0.000109108,8.28704E-08,2.86015E-06,-0.001000203
1123410,2027-01-20,BOA,153,2141.421,10,AXADESCS,1757000,59362.68902,.RUT,200 ,-4.84,-13564.19,67932.14,243.38,5.32,-25700.51,-0.004877321,-2.44515E-05,-5.78133E-06,0.006907408
1123414,2026-01-21,BOA,127,2141.421,8.6,AXADESCS,765000,-273.5981045,.RUT,84 ,0.26,-8676.79,1149.61,80.09,-0.13,-8576.60,-0.001860398,5.70729E-06,5.1565E-07,-0.000130975
1128364,2026-02-04,BOA,128,2202.418,8.5,AXADESCS,488000,-4190.359857,.RUT,60 ,0.30,-5798.40,-2947.70,57.49,-0.14,-5755.03,-0.002546435,4.78748E-06,9.10342E-07,-8.88755E-05
1128366,2027-02-03,BOA,154,2202.418,10,AXADESCS,2369000,56657.94569,.RUT,307 ,-6.21,-15717.65,65838.16,315.53,3.27,-21668.12,-0.003875143,-3.56771E-06,-4.00094E-06,0.002511807
1131567,2026-02-18,CITI,129,2218.385,9.2,AXADESCS,285000,126.3596478,.RUT,36 ,-0.56,-3659.98,258.69,35.53,-0.03,-3477.52,-0.000464313,1.92085E-06,-1.85218E-06,-0.000640216
1131569,2027-02-17,CSFI,155,2218.385,10,AXADESCS,3226000,81456.8804,.RUT,439 ,4.81,-41438.33,75313.38,469.09,27.54,-21190.45,0.001904372,-9.33012E-06,-7.0477E-06,-0.006276468
1136318,2027-03-03,SCN,156,2146.924,10,AXADESCS,2822000,100336.0761,.RUT,310 ,5.76,-31235.75,101900.40,341.14,-1.18,-25801.53,-0.000554331,-1.09194E-05,2.46101E-06,-0.001925663
1136320,2026-03-04,SCN,130,2146.924,8.7,AXADESCS,563000,124.2544166,.RUT,63 ,12.98,-5880.67,1834.89,64.29,0.49,-7492.00,-0.003038424,-1.98886E-06,2.21948E-05,0.002862054
654163,2021-03-17,CSFI,0,2040.59,10.4,AXADESCS,878000,328921.7704,.SPX,0 ,0.00,0.00,328923.63,0.00,0.00,0.00,-2.12289E-06,0,0,0
654165,2021-03-17,GSFM,0,2040.59,10.4,AXADESCS,878000,328921.7704,.SPX,0 ,0.00,0.00,328923.63,0.00,0.00,0.00,-2.12289E-06,0,0,0
658107,2021-03-31,WCMB,1,2041.91,10.8,AXADESCS,4805000,2010572.918,.SPX,0 ,-0.01,-11.77,2010584.62,0.00,0.00,0.00,-2.43621E-06,0,-2.75813E-09,-2.44932E-06
658108,2021-03-31,BOA,1,2041.91,10.8,AXADESCS,4805000,2010572.918,.SPX,0 ,-0.01,-11.77,2010584.62,0.00,0.00,0.00,-2.43621E-06,0,-2.75813E-09,-2.44932E-06
660776,2021-04-14,GSFM,2,2091.48,10.5,AXADESCS,8780000,3898134.182,.SPX,27 ,-0.10,-3673.97,3900893.52,18.16,-0.10,-1319.82,-0.000314276,9.61539E-07,-9.25028E-11,-0.000268127
664040,2021-05-05,CSFI,4,2050.63,10.95,AXADESCS,7124000,3577126.27,.SPX,63 ,-0.17,-7970.61,3577513.01,57.82,-0.07,-4636.37,-5.42873E-05,7.19537E-07,-1.42218E-08,-0.000468029
669826,2021-06-02,CSFI,6,2105.26,10.9,AXADESCS,10697000,5566063.777,.SPX,347 ,-0.61,-16913.17,5602512.27,282.30,-0.77,-14028.81,-0.003407357,6.02197E-06,1.50809E-08,-0.000269642
674100,2021-06-16,BPA,7,2077.99,11.3,AXADESCS,700000,372249.8582,.SPX,25 ,-0.07,-1252.16,374384.24,21.21,-0.05,-1131.76,-0.003049111,4.8124E-06,-2.43783E-08,-0.000171997
678933,2021-06-30,BOA,8,2097.9,10.9,AXADESCS,21769000,11792927.31,.SPX,840 ,-1.18,-13836.86,11871345.17,742.57,-1.89,-34211.86,-0.003602272,4.47081E-06,3.24199E-08,0.000935964
682153,2021-07-14,WCMB,9,2165.17,10.5,AXADESCS,16225000,8378093.143,.SPX,721 ,-1.48,-37937.47,8426467.07,659.87,-1.82,-36263.51,-0.002981444,3.75083E-06,2.0583E-08,-0.000103171
683648,2021-08-04,WMST,10,2164.25,10.8,AXADESCS,14620000,8103492.952,.SPX,905 ,-2.33,-42464.13,8154020.27,854.58,-2.07,-41550.53,-0.003456041,3.46042E-06,-1.73961E-08,-6.24901E-05
686043,2021-08-18,BOA,11,2187.02,10.7,AXADESCS,18306000,8540800.355,.SPX,"1,180 ",-2.34,-54046.04,8611490.84,1125.98,-2.06,-54074.83,-0.003861602,2.93892E-06,-1.54021E-08,1.57304E-06
688545,2021-09-01,GSFM,12,2170.86,10.7,AXADESCS,25015000,11414237.4,.SPX,"2,610 ",-5.08,-81984.12,11553171.64,2409.10,-6.32,-81236.90,-0.005554037,8.02064E-06,4.95372E-08,-2.98709E-05
697678,2021-10-06,BOA,15,2160.77,10.6,AXADESCS,41964000,18516663.84,.SPX,"2,809 ",-5.89,-144604.18,18665420.69,2645.67,-3.72,-141258.40,-0.003544868,3.8843E-06,-5.16299E-08,-7.97298E-05
700292,2021-10-20,GSFM,16,2141.34,10.4,AXADESCS,24719000,12353790.09,.SPX,"2,144 ",-4.26,-93402.38,12409475.63,2060.63,-2.91,-97216.53,-0.002252742,3.3852E-06,-5.45877E-08,0.0001543
702988,2021-11-03,WMST,17,2088.66,10.6,AXADESCS,27852000,14008596.64,.SPX,"2,303 ",-4.37,-109245.88,14113389.49,2163.75,-4.59,-110533.59,-0.003762489,4.99115E-06,7.98551E-09,4.6234E-05
706836,2021-11-17,BOA,18,2187.12,10.7,AXADESCS,31734000,15673128.74,.SPX,"3,314 ",-7.42,-130420.67,15805552.83,3174.05,-5.61,-132102.84,-0.00417294,4.41968E-06,-5.71689E-08,5.30084E-05
712088,2021-12-01,CSFI,19,2191.08,11.3,AXADESCS,26328000,12349390.5,.SPX,"3,393 ",-4.15,-107011.08,12531272.64,3220.53,-5.26,-106493.59,-0.006908316,6.55683E-06,4.21706E-08,-1.96555E-05
716111,2021-12-15,BPA,20,2262.03,11.3,AXADESCS,28789000,12213932.19,.SPX,"3,721 ",-6.65,-116891.80,12350887.32,3569.55,-6.44,-115837.24,-0.004757203,5.27119E-06,-7.49816E-09,-3.66307E-05
722586,2022-01-19,GSFM,22,2263.69,10.9,AXADESCS,27130000,10268375.82,.SPX,"4,071 ",-5.26,-103771.55,10446233.15,4022.09,-6.60,-103954.96,-0.006555744,1.81995E-06,4.96987E-08,6.76041E-06
725063,2022-02-02,CSFI,23,2280.85,10.9,AXADESCS,34568000,13140925.85,.SPX,"5,026 ",-7.34,-136680.32,13343166.04,4776.08,-8.48,-143450.96,-0.005850503,7.23066E-06,3.27836E-08,0.000195864
727589,2022-02-16,BOA,24,2347.22,10.5,AXADESCS,31422000,12203641.28,.SPX,"5,010 ",-6.95,-124884.33,12369511.84,4792.52,-6.31,-126522.33,-0.005278803,6.93173E-06,-2.03432E-08,5.21291E-05
732085,2022-03-02,BOA,25,2381.92,10,AXADESCS,39666000,14574442.54,.SPX,"5,142 ",-6.75,-174432.21,14752600.34,5031.27,-6.19,-179083.09,-0.004491449,2.79672E-06,-1.40689E-08,0.000117251
736708,2022-03-16,WMST,26,2381.38,10,AXADESCS,36656000,6259729.825,.SPX,0 ,0.00,-128875.61,6256202.38,0.00,0.00,-129961.77,9.62311E-05,0,0,2.96313E-05
741665,2022-04-06,WMST,28,2357.49,9.5,AXADESCS,29798000,7028017.077,.SPX,0 ,0.00,-111701.74,7063880.21,0.00,0.00,-115509.31,-0.001203541,0,0,0.00012778
744212,2022-04-20,BBI,29,2355.84,9.4,AXADESCS,33059000,8733605.866,.SPX,48 ,-0.05,-134565.28,8779539.42,31.36,-0.39,-141447.71,-0.001389442,5.16978E-07,1.0112E-08,0.000208186
746957,2022-05-04,WMST,30,2389.52,9.3,AXADESCS,32519000,9316948.927,.SPX,195 ,-0.42,-137873.54,9295458.90,166.53,-0.61,-140064.04,0.000660845,8.81172E-07,5.94311E-09,6.73608E-05
749773,2022-05-18,WCMB,31,2365.72,9.3,AXADESCS,36891000,10393190.05,.SPX,421 ,-0.61,-174618.35,10395528.54,371.34,-0.74,-171697.27,-6.33892E-05,1.3418E-06,3.54734E-09,-7.91814E-05
753359,2022-06-01,GSFM,32,2430.06,9.3,AXADESCS,33763000,10148069.94,.SPX,716 ,-2.83,-179141.81,10211080.65,630.74,-1.48,-173269.82,-0.001866265,2.5213E-06,-4.0097E-08,-0.000173918
758061,2022-06-15,CSFI,33,2432.46,9.1,AXADESCS,35226000,10813522.42,.SPX,789 ,-2.33,-187445.55,10849623.84,708.09,-1.27,-185953.54,-0.001024852,2.29485E-06,-2.99747E-08,-4.23554E-05
762349,2022-07-06,WMST,34,2409.75,9.2,AXADESCS,41752000,13656387.73,.SPX,"1,027 ",-1.32,-239219.92,13842568.33,919.05,-2.09,-232615.65,-0.004459202,2.5859E-06,1.8441E-08,-0.000158179
766950,2022-08-03,GSFM,36,2472.16,8.2,AXADESCS,25655000,7458430.708,.SPX,988 ,-2.34,-156572.64,7521534.72,907.73,-2.35,-159449.63,-0.002459716,3.12329E-06,6.77046E-10,0.000112142
769281,2022-08-17,WMST,37,2430.01,8.3,AXADESCS,24752000,5610499.125,.SPX,"1,034 ",-0.91,-147768.95,5701593.41,966.61,-2.03,-147390.52,-0.00368028,2.72597E-06,4.50635E-08,-1.5289E-05
769283,2023-08-16,WMST,63,2430.01,9.2,AXADESCS,1699000,415103.9379,.SPX,77 ,-0.13,-15526.46,422355.13,70.80,-0.16,-15297.55,-0.004267919,3.56819E-06,1.8731E-08,-0.000134733
775246,2023-09-20,WMST,66,2500.6,8.8,AXADESCS,7523000,1937005.422,.SPX,376 ,-0.58,-71736.67,1931475.34,343.64,-0.45,-73300.12,0.00073509,4.29479E-06,-1.70329E-08,0.000207823
778060,2022-10-05,WMST,41,2552.07,7.9,AXADESCS,19885000,3891866.042,.SPX,856 ,-2.74,-126973.21,3895967.44,818.86,-1.53,-124640.42,-0.000206256,1.88401E-06,-6.07312E-08,-0.000117314
778065,2023-10-04,WMST,67,2552.07,8.6,AXADESCS,7741000,1592279.075,.SPX,368 ,-0.71,-73346.52,1614533.75,328.90,-0.70,-70818.10,-0.00287491,5.06488E-06,-9.47702E-10,-0.000326627
780104,2022-10-19,CSFI,42,2562.1,8.1,AXADESCS,15673000,4246852.025,.SPX,925 ,-1.18,-106737.27,4284666.75,868.47,-1.96,-108328.53,-0.00241273,3.57908E-06,4.95042E-08,0.000101529
780132,2023-10-18,WMST,68,2562.1,9.1,AXADESCS,8258000,2422604.887,.SPX,542 ,-0.94,-83832.46,2472054.90,504.27,-1.10,-82639.37,-0.005988134,4.54761E-06,1.94698E-08,-0.000144477
784085,2022-11-16,WMST,44,2585.64,8.5,AXADESCS,18789000,4699141.714,.SPX,"1,332 ",-1.98,-132616.15,4746207.21,1257.64,-3.01,-134587.33,-0.00250495,3.94584E-06,5.47557E-08,0.000104911
784088,2023-11-15,WMST,70,2585.64,9.5,AXADESCS,7728000,2122872.109,.SPX,603 ,-1.12,-79320.49,2148810.51,565.99,-1.00,-78400.03,-0.003356418,4.77557E-06,-1.61072E-08,-0.000119107
790155,2022-11-30,WMST,45,2636.98,8.3,AXADESCS,25788000,5381485.589,.SPX,"2,111 ",-3.47,-178462.86,5490807.06,2029.38,-3.79,-185142.80,-0.004239238,3.18224E-06,1.25748E-08,0.000259033
790157,2023-12-06,WMST,71,2636.98,9.4,AXADESCS,12558000,2944943.941,.SPX,"1,133 ",-1.56,-122384.96,2992168.00,1100.75,-2.08,-125049.30,-0.003760476,2.59862E-06,4.09128E-08,0.000212163
793817,2022-12-14,CSFI,46,2684.57,8.4,AXADESCS,21469000,3807061.801,.SPX,"1,794 ",-3.40,-150570.05,3912182.65,1742.18,-2.39,-149860.39,-0.004896402,2.42677E-06,-4.71216E-08,-3.30553E-05
793819,2023-12-20,CSFI,72,2684.57,9.5,AXADESCS,10111000,2071827.408,.SPX,924 ,-2.00,-96844.00,2111432.89,923.99,-1.22,-97608.80,-0.003917069,-3.70216E-08,-7.7143E-08,7.56413E-05
795897,2023-01-04,GSFM,47,2723.99,8.4,AXADESCS,15476000,2640761.785,.SPX,"1,382 ",-2.69,-106671.21,2749746.98,1353.81,-2.15,-107818.90,-0.007042207,1.82119E-06,-3.55169E-08,7.4159E-05
795899,2024-01-03,GSFM,73,2723.99,9.2,AXADESCS,7002000,1311600.998,.SPX,681 ,-0.88,-65081.72,1332668.35,650.95,-1.08,-68052.70,-0.003008762,4.3275E-06,2.83548E-08,0.000424305
798604,2023-01-18,CSFI,48,2798.03,9.2,AXADESCS,11497000,2125455.221,.SPX,"1,292 ",-2.25,-78072.64,2184474.76,1273.39,-1.80,-78176.33,-0.005133473,1.63155E-06,-3.92056E-08,9.01887E-06
798606,2024-01-17,CSFI,74,2798.03,10.1,AXADESCS,6404000,1316175.066,.SPX,781 ,-0.86,-57685.69,1346018.25,756.01,-0.98,-59116.78,-0.004660086,3.86737E-06,1.87461E-08,0.000223468
802012,2023-02-01,JPCH,49,2821.98,9.6,AXADESCS,17041000,3327797.666,.SPX,"1,903 ",-2.72,-120111.21,3427854.31,1840.11,-2.67,-115119.97,-0.005871524,3.66844E-06,-3.29127E-09,-0.000292896
802029,2024-01-31,JPCH,75,2821.98,10.4,AXADESCS,8134000,1735945.698,.SPX,977 ,-1.74,-74660.05,1785656.16,937.21,-1.51,-74695.95,-0.006111441,4.83298E-06,-2.80252E-08,4.41419E-06
811007,2023-03-01,WMST,51,2677.67,10.1,AXADESCS,19072000,4839099.858,.SPX,"2,299 ",-3.33,-134788.64,4935889.22,2211.54,-3.56,-133444.46,-0.005074945,4.61157E-06,1.20205E-08,-7.04794E-05
811087,2024-03-06,WMST,78,2677.67,11.5,AXADESCS,9273000,2699362.362,.SPX,"1,242 ",-1.57,-90394.74,2752507.91,1200.62,-1.84,-90540.89,-0.005731214,4.49506E-06,2.93284E-08,1.5761E-05
813612,2023-03-15,WMST,52,2747.33,9.8,AXADESCS,15812000,817565.1068,.SPX,0 ,0.00,-92496.91,825081.34,0.00,0.00,-95353.76,-0.00047535,0,0,0.000180676
813614,2024-03-20,WMST,79,2747.33,10.8,AXADESCS,11354000,734645.9942,.SPX,0 ,0.00,-91519.97,768772.86,0.00,0.00,-87831.25,-0.003005713,4.46701E-13,2.71871E-13,-0.000324883
818008,2023-04-05,WMST,54,2662.84,10.5,AXADESCS,24996000,3233656.438,.SPX,1 ,0.00,-147165.15,3185254.20,0.00,0.00,-154777.27,0.001936399,3.09351E-08,6.62746E-11,0.000304533
818012,2024-04-03,WMST,80,2662.84,10.8,AXADESCS,18429000,2439406.987,.SPX,1 ,0.00,-145499.05,2405562.16,0.00,0.00,-149630.38,0.001836498,3.3383E-08,7.09077E-11,0.000224176
820792,2023-04-19,WMST,55,2693.13,10.4,AXADESCS,15233000,2455476.81,.SPX,26 ,-0.05,-32087.49,2550794.13,16.97,-0.12,-102569.76,-0.006257291,5.67968E-07,4.67518E-09,0.004626946
820794,2024-04-17,WMST,81,2693.13,10.8,AXADESCS,12001000,2048171.148,.SPX,21 ,-0.05,-44214.22,2150538.79,14.72,-0.06,-95010.52,-0.008529926,5.21463E-07,1.3814E-09,0.004232672
823958,2023-05-03,WMST,56,2629.73,10.7,AXADESCS,18630000,3750076.139,.SPX,110 ,0.73,-38207.67,3745383.66,107.02,-0.37,-72765.40,0.000251878,1.8331E-07,5.9155E-08,0.00185495
823960,2024-05-01,WMST,82,2629.73,10.8,AXADESCS,11783000,2389964.172,.SPX,86 ,4.14,-54216.05,2448888.67,74.29,-0.22,-98687.23,-0.005000806,1.00041E-06,3.70209E-07,0.003774182
826774,2023-05-17,BOA,57,2720.13,10.5,AXADESCS,15085000,2702120.36,.SPX,172 ,-0.59,-105734.90,2717187.68,159.06,-0.32,-106113.50,-0.000998828,8.61868E-07,-1.76459E-08,2.50977E-05
826776,2024-05-15,BOA,83,2720.13,11,AXADESCS,10174000,1910145.27,.SPX,122 ,-0.45,-92511.57,1937433.61,113.04,-0.38,-91177.54,-0.002682164,9.20322E-07,-7.01549E-09,-0.000131121
